360 0 FBIS4-56950 1
360 0 FBIS4-57310 1
360 0 FBIS4-57642 1
360 0 FBIS4-67033 1
360 0 FBIS4-67039 1
360 0 FBIS4-67163 1
360 0 FBIS4-67247 1
360 0 LA031990-0020 1
360 0 LA072990-0058 1
360 0 LA112089-0024 1
362 0 FBIS4-2353 1
362 0 FBIS4-52487 1
362 0 LA030189-0036 1
362 0 LA030289-0080 1
362 0 LA030989-0111 1
362 0 LA080590-0106 1
362 0 LA082390-0171 1
362 0 LA111989-0088 1
364 0 FBIS3-22547 1
364 0 FBIS3-22604 1
364 0 FBIS3-22622 1
364 0 FBIS3-22643 1
364 0 FBIS3-4916 1
364 0 FR941006-1-00006 1
364 0 FR941006-1-00007 1
364 0 FT923-5564 1
364 0 LA110689-0034 1
365 0 FT921-10204 1
372 0 FT923-10784 1
372 0 FT924-6336 1
372 0 FT933-15592 1
372 0 FT943-6218 1
372 0 LA050390-0182 1
372 0 LA061290-0112 1
373 0 FR940902-0-00008 1
373 0 FT943-5307 1
377 0 FR940526-0-00010 1
377 0 FT923-11563 1
377 0 FT924-4990 1
377 0 FT924-8332 1
377 0 FT942-9558 1
377 0 LA010590-0159 1
377 0 LA102989-0038 1
384 0 FBIS3-21244 1
384 0 FBIS3-40521 1
384 0 FBIS4-28821 1
385 0 FBIS3-24648 1
385 0 FBIS3-40371 1
385 0 FBIS3-59783 1
385 0 FBIS4-44635 1
385 0 FBIS4-44701 1
385 0 FBIS4-44893 1
385 0 FT921-1556 1
385 0 FT923-11292 1
385 0 FT923-118 1
385 0 FT923-14293 1
385 0 FT924-2358 1
385 0 FT931-10650 1
385 0 FT941-17640 1
385 0 FT942-15407 1
385 0 FT944-18127 1
385 0 FT944-18230 1
385 0 FT944-4751 1
385 0 LA010490-0157 1
385 0 LA031290-0101 1
385 0 LA042990-0226 1
385 0 LA050489-0037 1
385 0 LA061889-0037 1
385 0 LA062489-0113 1
387 0 FBIS3-59687 1
387 0 FBIS4-15413 1
387 0 FBIS4-20666 1
387 0 FBIS4-21469 1
387 0 FBIS4-66480 1
387 0 FBIS4-66481 1
387 0 FR940128-2-00068 1
387 0 FR940406-2-00182 1
387 0 FR941103-2-00018 1
387 0 FT923-1836 1
387 0 FT943-7475 1
387 0 FT944-8187 1
388 0 FT941-427 1
392 0 FBIS3-40223 1
392 0 FBIS3-40420 1
392 0 FBIS3-46247 1
392 0 FBIS4-44769 1
392 0 FT922-4414 1
392 0 FT922-9444 1
392 0 FT941-1242 1
392 0 FT941-13625 1
392 0 LA020690-0057 1
392 0 LA030589-0277 1
392 0 LA042490-0150 1
392 0 LA081490-0052 1
392 0 LA102989-0052 1
392 0 LA112189-0062 1
393 0 FBIS3-3475 1
393 0 LA030490-0025 1
393 0 LA041190-0152 1
393 0 LA042789-0026 1
393 0 LA051289-0056 1
393 0 LA060990-0069 1
393 0 LA061090-0035 1
393 0 LA062590-0109 1
393 0 LA062690-0110 1
393 0 LA070489-0103 1
393 0 LA072989-0067 1
393 0 LA091490-0076 1
393 0 LA100889-0135 1
393 0 LA120689-0143 1
393 0 LA120789-0014 1
393 0 LA121690-0172 1
393 0 LA122290-0050 1
393 0 LA122790-0176 1
396 0 FR940202-2-00140 1
396 0 FR940405-1-00038 1
396 0 FR940405-1-00039 1
396 0 FR940405-1-00040 1
396 0 FR940405-1-00041 1
396 0 FR940405-1-00042 1
396 0 FR940405-1-00054 1
396 0 FR940405-1-00055 1
396 0 FR940405-1-00059 1
396 0 FR940405-1-00062 1
396 0 FR940405-1-00077 1
396 0 FR940405-1-00084 1
396 0 FR940405-1-00086 1
396 0 FR940405-1-00088 1
396 0 FR940405-1-00092 1
396 0 FR940405-1-00099 1
396 0 FR940405-1-00114 1
396 0 FR940405-1-00119 1
396 0 FR940810-0-00067 1
396 0 FR940810-0-00150 1
396 0 FR940810-0-00155 1
396 0 FT923-4291 1
396 0 FT923-7392 1
396 0 FT923-9638 1
396 0 LA010889-0062 1
396 0 LA011289-0025 1
396 0 LA011589-0089 1
396 0 LA011990-0090 1
396 0 LA021890-0216 1
396 0 LA042990-0140 1
396 0 LA080889-0101 1
396 0 LA082289-0160 1
396 0 LA091289-0132 1
396 0 LA100690-0080 1
396 0 LA110389-0072 1
396 0 LA112490-0149 1
396 0 LA120989-0067 1
396 0 LA122189-0010 1
396 0 LA122689-0070 1
399 0 FBIS3-22452 1
399 0 FBIS3-41601 1
399 0 FBIS4-45777 1
399 0 FBIS4-46461 1
399 0 FBIS4-46504 1
399 0 FBIS4-49902 1
399 0 FBIS4-66382 1
399 0 LA012289-0090 1
399 0 LA040590-0149 1
399 0 LA072989-0035 1
400 0 FT921-14181 1
400 0 LA042389-0057 1
400 0 LA102390-0098 1
402 0 LA050789-0122 1
402 0 LA101290-0115 1
402 0 LA111689-0162 1
403 0 FR940603-2-00065 1
403 0 LA033089-0013 1
403 0 LA051889-0006 1
403 0 LA092890-0067 1
405 0 FT922-11525 1
405 0 FT944-128 1
405 0 LA051289-0137 1
405 0 LA061490-0072 1
405 0 LA090489-0037 1
405 0 LA102590-0235 1
407 0 FT942-17238 1
407 0 LA050889-0063 1
408 0 FT911-1248 1
408 0 FT911-1465 1
408 0 FT923-5797 1
408 0 FT923-6110 1
408 0 FT933-9488 1
408 0 FT941-17340 1
408 0 LA062989-0112 1
408 0 LA091789-0200 1
408 0 LA091989-0139 1
408 0 LA092190-0055 1
408 0 LA092989-0171 1
408 0 LA102389-0075 1
408 0 LA111390-0147 1
408 0 LA120489-0058 1
410 0 FBIS4-64577 1
415 0 FBIS3-21846 1
415 0 FBIS3-28711 1
415 0 FBIS3-28834 1
415 0 FBIS3-41250 1
415 0 FBIS3-41251 1
415 0 FBIS3-60025 1
415 0 FBIS4-26800 1
415 0 FBIS4-27476 1
415 0 FBIS4-28925 1
415 0 FBIS4-30503 1
415 0 FBIS4-45307 1
415 0 FBIS4-45455 1
415 0 FBIS4-45458 1
415 0 FBIS4-45575 1
415 0 FBIS4-52472 1
415 0 FBIS4-52641 1
415 0 FBIS4-52642 1
415 0 FBIS4-66983 1
415 0 FBIS4-66984 1
415 0 FBIS4-67078 1
415 0 FBIS4-67187 1
415 0 FBIS4-67188 1
415 0 FBIS4-67292 1
415 0 FT924-10092 1
415 0 LA092490-0071 1
415 0 LA121690-0051 1
416 0 FBIS3-20606 1
416 0 FBIS3-20616 1
416 0 FBIS3-26655 1
416 0 FBIS3-44551 1
416 0 FBIS3-45816 1
416 0 FBIS4-49091 1
416 0 FT922-14361 1
418 0 LA051889-0088 1
418 0 LA060890-0112 1
418 0 LA081189-0137 1
418 0 LA102189-0167 1
418 0 LA102890-0220 1
420 0 FR940112-1-00044 1
420 0 LA121590-0108 1
420 0 LA122689-0070 1
421 0 FBIS3-22419 1
421 0 FBIS3-2468 1
421 0 FBIS3-26226 1
421 0 FBIS3-43040 1
421 0 FBIS4-20692 1
421 0 FBIS4-21427 1
421 0 FBIS4-67546 1
421 0 FR940208-0-00047 1
421 0 FR940511-1-00080 1
421 0 FR940728-1-00059 1
421 0 FR941026-1-00019 1
421 0 FT933-10478 1
421 0 FT934-10056 1
421 0 FT941-428 1
421 0 LA011890-0173 1
421 0 LA073089-0063 1
421 0 LA080389-0074 1
421 0 LA081089-0038 1
427 0 FT943-5736 1
427 0 LA102490-0132 1
428 0 FT943-9226 1
431 0 FBIS3-40420 1
431 0 FBIS3-40520 1
431 0 FBIS3-46247 1
431 0 FBIS3-59639 1
431 0 FBIS3-59694 1
431 0 FBIS4-44650 1
431 0 FBIS4-44769 1
431 0 FBIS4-44815 1
431 0 FBIS4-68220 1
431 0 FT921-7109 1
431 0 FT922-4414 1
431 0 FT922-9444 1
431 0 FT932-769 1
431 0 FT941-1242 1
431 0 LA030589-0277 1
431 0 LA081490-0052 1
440 0 FBIS3-20402 1
440 0 FBIS4-28035 1
440 0 FBIS4-50830 1
440 0 FT922-770 1
440 0 FT924-1107 1
440 0 FT932-5791 1
440 0 FT942-3471 1
440 0 FT942-8040 1
440 0 LA021090-0137 1
440 0 LA112289-0037 1
440 0 LA112689-0137 1
440 0 LA112689-0194 1
442 0 FBIS3-1953 1
442 0 LA011089-0104 1
442 0 LA011390-0057 1
442 0 LA012089-0137 1
442 0 LA042289-0075 1
442 0 LA042390-0087 1
442 0 LA050389-0011 1
442 0 LA051390-0183 1
442 0 LA051990-0143 1
442 0 LA052490-0236 1
442 0 LA052889-0143 1
442 0 LA060290-0004 1
442 0 LA062890-0232 1
442 0 LA082089-0074 1
442 0 LA082789-0088 1
442 0 LA102390-0071 1
442 0 LA102489-0058 1
442 0 LA102490-0087 1
442 0 LA102689-0081 1
442 0 LA102890-0131 1
442 0 LA110290-0120 1
442 0 LA110989-0071 1
442 0 LA111689-0204 1
442 0 LA113089-0076 1
442 0 LA120990-0074 1
442 0 LA122890-0062 1
445 0 FT924-10442 1
445 0 FT924-8156 1
445 0 FT924-9001 1
448 0 FT944-18499 1
448 0 FT944-18508 1
448 0 LA080190-0139 1
